Hex,Emoji,English Name,Extra keywords
2626-FE0F,☦️,orthodox cross,"အော်သိုဒေါ့စ်လက်ဝါးကပ်တိုင်, ရုရှားလက်ဝါးကပ်တိုင်, ဘာသာရေးအထိမ်းအမှတ်, ခရစ်ယာန်လက်ဝါးကပ်တိုင်, လက်ဝါးကပ်တိုင်တံဆိပ်, ရုရှားလက်ဝါးကပ်တိုင်သင်္ကေတ, အရှေ့တိုင်းအော်သိုဒေါ့စ်ခရစ်ယာန်ဘာသာ, အာမေးနီးယန်းအော်သိုဒေါ့စ်ဘုရားကျောင်း, ခရစ်ယာန်ဘာသာရေးအဆောက်အအုံ, ရှေးဟောင်းအမွေအနှစ်ဘုရားရှိခိုးကျောင်း"
262A-FE0F,☪️,star and crescent,"ကြယ်နှင့်လခြမ်း, အစ္စလာမ်ဘာသာအထိမ်းအမှတ်, ဘာသာရေးသင်္ကေတ, ပါကစ္စတန်အလံ, တူရကီအလံ, မွတ်စလင်, အော်တိုမန်အင်ပါယာ, လခြမ်းပုံသဏ္ဌာန်, အစ္စလာမ်မစ်သင်္ကေတ, ဗလီမှတ်တိုင်"
262E-FE0F,☮️,peace symbol,"ငြိမ်းချမ်းရေး, လောကနတ်, ငြိမ်းချမ်းသာယာ, တည်ငြိမ်မှု, လက်သုံးချောင်းထောင်သင်္ကေတ, ငြိမ်းချမ်းရေးသင်္ကေတ, အောင်နိုင်ရေး, လွတ်လပ်မှု, စည်းလုံးညီညွတ်ခြင်း, ဒီမိုကရေစီ"
1F54E,🕎,menorah,"မီးခွက်ထွန်းပွဲတော်, ဟာနုကာပွဲတော်, ဂျူးဘာသာရေးထွန်းညှိမီးခွက်, ကိုးတိုင်ပါသောမီးခွက်, ဘာသာရေးအထိမ်းအမှတ်မီးခွက်, ဂျူးအလင်းတိုင်ပွဲတော်, ဆီမီးခွက်ကိုးတိုင်, ဟာနုကာဆီမီးခုံ, ဂျူးရိုးရာပွဲတော်, ဆီမီးထွန်းညှိခြင်း ပွဲတော်"
1F52F,🔯,dotted six-pointed star,"ခြောက်ထောင့်ကြယ်, အစက်ပါသောခြောက်ထောင့်ကြယ်, ကံကြမ္မာ, ဗေဒင်, အင်းကွက်, ဂျူးဘာသာ, အစ္စရေးအလံ, တြိဂံနှစ်ခု, အကာအကွယ်, ရှာသကိုးနား"
1FAAF,🪯,khanda,"ဆစ်ခ်ဘာသာရေးအထိမ်းအမှတ်, ဝိဇ္ဇာအလင်းတိုင်, တရားမျှတ, လွတ်လပ်, အမှန်တရား, တရားသောစစ်, သတ္တိ, ထာဝရဘုရား, ညီညွတ်ခြင်း, စည်းလုံးမှု"
2648,♈,Aries,"မိဿရာသီ, သိုးထီးသင်္ကေတ, ဦးဆောင်သူ, စိတ်အားထက်သန်, ခေါင်းမာ, ရဲရင့်ခြင်း, ကိုယ့်အားကိုယ်ကိုးခြင်း, ရှေ့ဆောင်လမ်းပြ, စိတ်လှုပ်ရှားတက်ကြွခြင်း, ပြိုင်ဆိုင်လိုစိတ်"
2649,♉,Taurus,"ပြိဿရာသီ, နွားသိုးရုပ်ရာသီ, ဧပြီလဖွား, မေလဖွား, ခေါင်းမာသူ, အေးဆေးတည်ငြိမ်သူ, အနုပညာဝါသနာပါသူ, စိတ်ရှည်သူ, ရိုးသားဖြောင့်မတ်သူ, လက်တွေ့ကျသူ"
264A,♊,Gemini,"မေထုန်ရာသီ, ရာသီခွင်, အမြွှာ, စိတ်နှစ်ခွ, အပြောင်းအလဲမြန်သူ, ဉာဏ်ရည်ထက်မြတ်သူ, ပေါင်းသင်းဆက်ဆံရေးပြေပြစ်သူ, စူးစမ်းလိုစိတ်များသူ, ဟာသဉာဏ်ရွှင်သူ, လွတ်လပ်မှုကိုမြတ်နိုးသူ"
264B,♋,Cancer,"ကင်ဆာရာသီဖွား, ကင်ဆာဗေဒင်, ရာသီခွင်, ဂဏန်းလက်သည်းပုံစံ, ဇွန်လနှင့်ဇူလိုင်လဖွား, ကရကဋ်, လနက္ခတ်, ဝါဆိုလ, ကရကဋ်ရာသီ, ရာသီရုပ်"
264C,♌,Leo,"သိဟ်ရာသီ, ခြင်္သေ့, သြဂုတ်လဖွား, ခေါင်းဆောင်မှု, ယုံကြည်မှုရှိသူ, သတ္တိရှိသူ, တီထွင်ဖန်တီးနိုင်စွမ်း, သစ္စာရှိသူ, ရက်ရောသူ, အာဏာရှိသူ"
264D,♍,Virgo,"ကန်ရာသီ, ကန်ရာသီဖွား, အပျိုစင်သင်္ကေတ, ဗုဒ္ဓဟူးဂြိုဟ်မိသားစု, စေ့စပ်သေချာသူ, မြေဓာတ်, အလုပ်ကြိုးစားသူ, ဝေဖန်ပိုင်းခြားနိုင်သူ, သစ္စာရှိသူ, စနစ်တကျရှိသူ"
264E,♎,Libra,"ချိန်ခွင်ပုံရာသီဖွား, လီဘရာ, အမှန်တရား, မျှတ, ရာသီခွင်, တူရာသီ, သောကြာဂြိုဟ်, ချိန်ခွင်, တူ, နက္ခတ်ဗေဒင်"
264F,♏,Scorpio,"ဗြိစ္ဆာရာသီ, ဗြိစ္ဆာ, ကဲ့သို့သော, ပြင်းထန်သော, စိတ်ထက်သန်သော, အသွင်ပြောင်းလဲခြင်း, စိတ်အားထက်သန်မှု, လျှို့ဝှက်သော, နက်ရှိုင်းသော, ပိုင်စိုးလိုစိတ်ပြင်းထန်သော"
2650,♐,Sagittarius,"ဓနုရာသီ, လေးသမား, ဓနုကြယ်စု, နက္ခတ်ဗေဒင်, ၉ ခုမြောက်ရာသီ, ကြာသပတေးဂြိုဟ်, အနောက်တောင်အရပ်, အဝါရောင်, ကိုးခုမြောက်, ဇော်ဂျီနက္ခတ်"
2651,♑,Capricorn,"မကာရရာသီ, မကာရရာသီဖွား, ဆိတ်ခေါင်းငါးကိုယ်ရှိသော သတ္တဝါ, စနေဂြိုဟ်စိုးသောရာသီ, ပထဝီဓာတ်, ဇာတာ, ရာသီခွင်, နက္ခတ်ဗေဒင်, ဆယ်နှစ်ရာသီ, ကံဇာတာ"
2652,♒,Aquarius,"ကုံရာသီ, ကုံ, ကုံရာသီဖွား, ရေအိုးပုံသဏ္ဌာန်ရာသီ, ၁၁ ခုမြောက်ရာသီခွင်, ဆန်းသစ်တီထွင်မှု, လွတ်လပ်မှုကိုမြတ်နိုးခြင်း, လူသားချင်းစာနာစိတ်ရှိသူ, ထူးခြားဆန်းပြားသော, မိတ်ဆွေအပေါင်းအသင်းများသူ"
2653,♓,Pisces,"မိန်ရာသီ, ငါးနှစ်ကောင်ပုံစံ, မိန်ဗြိစ္ဆာ, ဆယ့်နှစ်ရာသီခွင်, ဗေဒင်, နက္ခတ်ဗေဒင်, ရာသီခွင်အမှတ်အသား, ရေဓာတ်ရာသီ, ကြာသပတေးဂြိုဟ်, မိန်ရာသီဖွား"
26CE,⛎,Ophiuchus,"မြွေအရှင်နက္ခတ်, ၁၃ ခုမြောက်နက္ခတ်, အိုဖီယူကပ်စ်, ကုသပေးသူ, မြွေကိုင်ထားသူ, မြွေလက်ဆွဲနက္ခတ်, ကြယ်တာရာ, ဗေဒင်ပညာ, နက္ခတ်ဗေဒင်, ကောင်းကင်ယံအမှတ်အသား"
1F500,🔀,shuffle tracks button,"သီချင်းများကို ရောနှောဖွင့်ရန် ခလုတ်, ကျပန်းဖွင့်, အစီအစဉ်မကျဘဲ ဖွင့်, သီချင်းအစီအစဉ် ပြောင်းလဲ, ရှပ်ဖယ်လုပ်, ရောသမမွှေ, တေးသီချင်းများ ပြောင်းလဲရန်, ကျပန်းစနစ်, အစီအစဉ်မရှိ ဖွင့်ရန်, ရှပ်ဖယ် ခလုတ်"
1F501,🔁,repeat button,"ခလုတ်, ပြန်လုပ်သည်, အထပ်ထပ်, တစ်ကျော့ပြန်, လှည့်ပတ်, ပြန်ဆို, တဖန်, အဖန်ဖန်, ထပ်ခါတလဲလဲ, အကြိမ်ကြိမ်"
1F502,🔂,repeat single button,"တစ်ခုတည်းကိုထပ်ခါတလဲလဲလုပ်, တစ်ပုဒ်ထဲကိုပဲပြန်ဖွင့်, အစီအစဉ်အတိုင်းပြန်သွား, ထပ်ခါတလဲလဲ, အလှည့်ကျပြန်လုပ်, ပြန်ဆို, တစ်ကျော့ပြန်, ပြန်ကျော့, အစကပြန်လုပ်, တစ်ခါပြန်ဖွင့်ဦး"
25B6-FE0F,▶️,play button,"ဖွင့်ရန်, အစပြု, ဗီဒီယိုကြည့်, တေးဂီတနားထောင်, စတင်, ဗီဒီယို၊ ရုပ်ရှင်၊ သီချင်း၊ ပြန်ဖွင့်ရန်၊ ရပ်ရန်"
23000000000,⏩,fast-forward button,"မြန်မြန်သွား, ရှေ့သို့ကျော်, အရှိန်မြှင့်, အမြန်ရစ်, ကျော်ကြည့်, အမြန်, အလျင်, တိုးမြှင့်, နောက်တစ်ဆင့်, ရှေ့တိုးညွှန်း"
23ED-FE0F,⏭️,next track button,"နောက်တစ်ပုဒ်ကျော်, ရှေ့သို့ကျော်, နောက်တစ်ပုဒ်, ကျော်သွား, သီချင်းကျော်, နောက်တစ်ခု, ရှေ့ကျော်, သီချင်းအသစ်, ကျော်ရန်, နောက်သို့ကျော်"
23EF-FE0F,⏯️,play or pause button,"ဖွင့်, ရပ်တန့်, သီချင်းနားထောင်, ဗီဒီယိုကြည့်, ရှေ့ဆက်, အသံဖိုင်, ရုပ်ရှင်, မီဒီယာ, ခေတ္တရပ်, စတင်ခြင်း"
25C0-FE0F,◀️,reverse button,"နောက်ပြန်ရစ်သည့်ခလုတ်, နောက်ပြန်ဆုတ်, အစသို့ပြန်သွားရန်, ပြန်ရစ်ရန်, အနောက်သို့, ပြန်ရစ်, အနောက်, အစသို့ပြန်သွား, နောက်သို့ပြန်ရစ်, အစသို့ပြန်ဆုတ်"
23EA,⏪,fast reverse button,"အမြန်နောက်ပြန်ဆုတ်, နောက်ပြန်ရစ်, အမြန်ပြန်နုတ်, အနောက်ကိုပြန်သွား, ပြောင်းပြန်ပြန်ရစ်, အမြန်ဆုတ်, ပြန်ရစ်, အနောက်သို့, ပြန်သွား, ပြန်ဆုတ်ရန်"
23EE-FE0F,⏮️,last track button,"နောက်ပြန်ရစ်, အစသို့ပြန်သွား, ရှေ့သီချင်း, အရင်သီချင်း, တေးသွားဟောင်း, ယခင်သီချင်း, နောက်သို့, ပြန်ရစ်ရန်, အစသို့ပြန်ရန်, သီချင်းဟောင်းနောက်သို့ပြန်ရစ်ရန်"
1F53C,🔼,upwards button,"အထက်သို့ညွှန်ပြသောမြှား, အပေါ်ညွှန်မြှား, အပေါ်ခလုတ်, မြှင့်တင်, အပေါ်သို့, တြိဂံ, အထက်, အပေါ်ဘက်, မြှားခေါင်း, ညွှန်ပြချက်"
23EB,⏫,fast up button,"အပေါ်မြှားနှစ်ခု, အပေါ်သို့, အရှိန်မြှင့်တင်, အဆင့်မြှင့်တင်, အထက်သို့, အပေါ်သို့မြှား, အပေါ်ဘက်, မြှင့်တင်ရန်, အရှိန်မြှင့်, အထက်သို့ညွှန်ပြခြင်း"
1F53D,🔽,downwards button,"အောက်သို့ညွှန်ပြသောခလုတ်, အောက်သို့, ဆင်းရန်, နိမ့်ရာသို့, အောက်ဘက်, အောက်ဘက်သို့, ညွှန်ပြချက်, မြှားခေါင်း, အောက်အရပ်, အနိမ့်ဘက်"
23EC,⏬,fast down button,"အောက်သို့မြန်မြန်ဆင်းရန်ခလုတ်, အမြန်ဆင်းရန်, အောက်ဘက်မြားအစုံ, အောက်ဆင်းပါ, အောက်ကိုဆင်း, အောက်ဘက်သို့, မြားခေါင်းအောက်ဘက်, အောက်မြား, ဆင်းရန်, အောက်သို့ညွှန်ပြခြင်း"
23F8-FE0F,⏸️,pause button,"ခဏရပ်နားရန်, ခေတ္တရပ်ရန်, ရပ်တန့်, နားချိန်, စောင့်ဆိုင်း, ခဏရပ်ရန်, ရပ်နားခြင်း, ရပ်တန့်ခြင်း, ဆိုင်းငံ့ရန်, အနားယူခြင်း"
23F9-FE0F,⏹️,stop button,"ရပ်တန့်, ရပ်နား, ရပ်ရန်, ပိတ်ရန်, စတော့ပ်, ရပ်စဲ, ရပ်တန့်ခြင်း, အဆုံးသတ်, တားမြစ်, ခေတ္တရပ်နား"
23FA-FE0F,⏺️,record button,"မှတ်တမ်းတင်ရန်, အသံသွင်းခလုတ်, ဗီဒီယိုရိုက်ရန်, အနီစက်, အသံဖမ်းခလုတ်, အသံသွင်းရန်, မှတ်တမ်းတင်ခလုတ်, ဗီဒီယိုမှတ်တမ်းတင်ရန်, အသံဖမ်းရန်, ရိုက်ကူးရန်"
23CF-FE0F,⏏️,eject button,"ထုတ်, အပြင်သို့ထုတ်, စက်ခလုတ်, အေဂျက်ဘတ်တန်, ဒီဗီဒီထုတ်, ထွက်ခွာ, ဖယ်ရှား, နှင်ထုတ်, ကန်ထုတ်, ပစ်ထုတ်"
1F3A6,🎦,cinema,"ရုပ်ရှင်ရုံ, ရုပ်ရှင်ရုံသင်္ကေတ, စင်တင်ပြဇာတ်, ဗီဒီယို, ရုပ်ရှင်ပြသ, ရုပ်ရှင်, ဗီဒီယိုဇာတ်ကား, ဖျော်ဖြေရေး, ရုပ်ရှင်ရုံဟောင်း, ရုပ်ရှင်ကားသစ်"
1F505,🔅,dim button,"အလင်းလျှော့ခလုတ်, အလင်းမှိန်, အလင်းအားနည်း, မှိန်ပြပြ, အလင်းမတောက်, အလင်းချိန်ညှိမှု, အလင်းလျှော့ရန်, မှိန်ဖျဖျ, အလင်းမှိန်စက်, အလင်းအတိုးအလျှော့ခလုတ်"
1F506,🔆,bright button,"တောက်ပသောခလုတ်, နေရောင်ခြည်, အလင်းရောင်, တောက်ပ, လင်းလက်, နေရောင်, အလင်းပြောက်, ဗဟိုချက်, ထွန်းလင်း, တောက်ပခြင်း"
1F4F6,📶,antenna bars,"လိုင်း, အချက်ပြလှိုင်း, ဖုန်းလိုင်း, အင်တာနက်လိုင်း, လိုင်းဆွဲ, အင်တာနက်၊ ဝိုင်ဖိုင်၊ လိုင်းအခြေအနေ၊ အချက်ပြမှု၊ ဆက်သွယ်ရေးလိုင်း"
1F6DC,🛜,wireless,"ဝိုင်ဖိုင်, အင်တာနက်, ကြိုးမဲ့အင်တာနက်, ကွန်ယက်, ချိတ်ဆက်မှု, လှိုင်းမဲ့, ဒေတာ, အချက်ပြ, ဟော့စပေါ့, အွန်လိုင်း"
1F4F3,📳,vibration mode,"တုန်ခါမှုမုဒ်, ဖုန်းတုန်ခါ, အသံပိတ်တုန်ခါမှု, ဗိုက်ဘရေးရှင်း, တုန်ခါမှုသင်္ကေတ, တုန်ခါစေရန်, ဖုန်းတုန်ခါမှု, တုန်ခါခြင်း, ဗိုက်ဘရေးရှင်းမုဒ်, တုန်ခါသံ သတိပေးချက်"
1F4F4,📴,mobile phone off,"ဖုန်းပိတ်ထားသည်, လက်ကိုင်ဖုန်းပိတ်ထားသည်, ဆက်သွယ်မှုဖြတ်တောက်ထားသည်, ဖုန်းစက်ပိတ်ထားသည်, အော့ဖ်လိုင်း, ပိတ်ထားသည်, အဆက်အသွယ်ဖြတ်ထားသည်, လိုင်းပိတ်ထားသည်, စက်ပိတ်ထားသည်, ဆက်သွယ်၍မရပါoff"
2640-FE0F,♀️,female sign,"မိန်းမ, အမျိုးသမီး, မ, သူမ, ဇနီး, သမီး, အမ, ညီမ, ဖွား, ဆရာမ"
2642-FE0F,♂️,male sign,"အမျိုးသား, ယောက်ျား, ဦး, ကို, မောင်, အစ်ကို, ညီ, အဖိုး, သား, ကျောင်းသား"
26A7-FE0F,⚧️,transgender symbol,"လိင်ပြောင်းလဲထားသူ, ထရန်စဂျန်ဒါ, အပွင့်, အပုန်း, နတ်ကတော်, မိန်းမလျာ, အခြောက်, ဂန္ဒု, ကိုယ်ပိုင်လိင်ဝိသေသခံယူချက်, လိင်တူချစ်သူ"
2716-FE0F,✖️,multiply,"မြှောက်, အမြှောက်လက္ခဏာ, မှားယွင်း, ပယ်ဖျက်, အမှားခြစ်, မြှောက်ခြင်း, အလီ, ပယ်ဖျက်ရန်, အမှတ်ခြစ်, ကြက်ခြေခတ်ခြစ်သည်"
2795,➕,plus,"ပေါင်း, အပေါင်းလက္ခဏာ, ထပ်ပေါင်း, တိုး, ပေါင်းထည့်, ထပ်တိုး, စုစုပေါင်း, သင်္ချာလက္ခဏာ, ပိုသည်, ဖြည့်စွက်ညွှန်ပြချက်"
2796,➖,minus,"နှုတ်, အနှုတ်လက္ခဏာ, လျှော့ချ, မရှိတော့, ဖယ်ရှား, လျှော့စျေး, ဈေးနှုန်းချိုသာသော, ဖြတ်တောက်, လျော့နည်း, နုတ်ယူမှု"
2797,➗,divide,"စား, ဝေဖန်, ခွဲခြား, အချိုးချ, အစုခွဲ, ခွဲဝေ, ဝေစုခွဲ, ပိုင်းခြား, အပိုင်းပိုင်းဖြတ်, ခွဲခြမ်းစိတ်ဖြာခြင်း"
1F7F0,🟰,heavy equals sign,"ညီမျှ, တူညီ, ရလဒ်, အဖြေ, အပေါင်းအနှုတ်အမြှောက်အစား, တွက်ချက်မှု, သင်္ချာ, တန်ဖိုးတူ, ပုဒ်ဖြတ်ပုဒ်ရပ်, သင်္ကေတ"
267E-FE0F,♾️,infinity,"အကန့်အသတ်မရှိ, ထာဝရ, အဆုံးမရှိ, အမြဲထာဝရ, ချစ်မေတ္တာ, အဆုံးမဲ့, အကန့်အသတ်မရှိသော, အနန္တ, ထာဝရတည်မြဲခြင်း, အတိုင်းအဆမရှိသော"
203C-FE0F,‼️,double exclamation mark,"အာမေဍိတ်သင်္ကေတ, ထူးခြားချက်, အလေးအနက်ပြု, စိတ်လှုပ်ရှား, အံ့အားသင့်, အာမေဍိတ်လက္ခဏာ, သတိပြုရန်, အရေးကြီးသည်, အာမေဍိတ်ဗိန္ဒု, အာမေဍိတ်စကား"
2049-FE0F,⁉️,exclamation question mark,"အာမေဍိတ်နှင့်အမေးသင်္ကေတ, အံ့ဩတုန်လှုပ်, မယုံကြည်နိုင်, ထိတ်လန့်တုန်လှုပ်, ဟုတ်ပါ့မလား, ကြောက်လန့်ခြင်း, အံ့သြတုန်လှုပ်ခြင်း, စိုးရိမ်တကြီး, အာမေဍိတ်, ထူးခြားဆန်းပြားသော"
2753,❓,red question mark,"မေးခွန်းသင်္ကေတ, သိချင်စိတ်ပြင်းပြ, သံသယဖြစ်, ဝေခွဲမရဖြစ်, အကူအညီတောင်းခံ, မေးမြန်းခြင်း, စုံစမ်းခြင်း, ရှာဖွေခြင်း, မသေချာခြင်း, အဖြေရှာခြင်း"
2754,❔,white question mark,"မေးခွန်းသင်္ကေတ, အမေးအမှတ်, သိလို, မေးမြန်း, မရှင်းလင်း, အဘယ်ကြောင့်, အဘယ်မှာ, မည်သူ, မည်သို့, ဘာလဲ"
2755,❕,white exclamation mark,"အာမေဍိတ်လက္ခဏာ, အဖြူရောင်အာမေဍိတ်လက္ခဏာ, အာမေဍိတ်, အံ့အားသင့်, အရေးကြီးသည်, အံ့ဩခြင်း, ထူးခြားသည်, သတိပေးချက်, အာရုံစိုက်ပါ, အလေးထားသည်"
2757,❗,red exclamation mark,"အာမေဍိတ်, အာမေဍိတ်အမှတ်အသား, အရေးကြီးသည်, သတိပေးချက်, အထူးပြု, အာမေဍိတ်လက္ခဏာ, သတိပြုရန်, ထူးခြားချက်, အာရုံစိုက်ရန်, အလေးထားရန်"
3030-FE0F,〰️,wavy dash,"လှိုင်းတွန့်, အကောက်, လှိုင်းတွန့်သင်္ကေတ, လှိုင်းသဏ္ဍာန်, အကောက်အကောက်, ကောက်ကွေး, လှိုင်းတွန့်လိုင်း, အကွေ့အကောက်, လှိုင်းပုံသဏ္ဍာန်, မျဉ်းကွေးလိုင်း"
1F4B1,💱,currency exchange,"ငွေလဲနှုန်း, ပိုက်ဆံလဲ, နိုင်ငံခြားငွေလဲလှယ်, အမေရိကန်ဒေါ်လာလဲ, ဘတ်လဲ, ဒေါ်လာဈေး, နိုင်ငံခြားငွေလဲနှုန်း, ငွေလဲစင်တာ, အပြင်ဈေး, ငွေလဲလှယ်ခြင်း"
1F4B2,💲,heavy dollar sign,"ဒေါ်လာ, ငွေကြေး, ပိုက်ဆံ, အမြတ်, ချမ်းသာ, ဘဏ်, ရင်းနှီးမြှုပ်နှံမှု, စီးပွားရေး, ငွေပေးချေမှု, အဖိုးတန်သော"
2695-FE0F,⚕️,medical symbol,"ဆေးပညာသင်္ကေတ, ဆေးကုသ, ကျန်းမာရေး, ဆေးရုံ, ဆေးခန်း, ဆေးပညာ, ဆေးဝါး, လူနာ, ရောဂါ, ကုသမှု"
267B-FE0F,♻️,recycling symbol,"ပြန်လည်အသုံးပြု, အမှိုက်ပြန်လည်အသုံးပြု, သဘာဝပတ်ဝန်းကျင်ထိန်းသိမ်းရေး, ပြန်သုံးလို့ရသောပစ္စည်း, အမှိုက်ခွဲခြား, ပလတ်စတစ်ပြန်လည်အသုံးပြုခြင်း, စွန့်ပစ်ပစ္စည်းစီမံခန့်ခွဲမှု, သဘာဝပတ်ဝန်းကျင်, အစိမ်းရောင်ပတ်ဝန်းကျင်, အမှိုက်လျှော့ချရေး"
269C-FE0F,⚜️,fleur-de-lis,"နှင်းပန်းသင်္ကေတ, ပြင်သစ်တော်ဝင်အမှတ်အသား, သန့်ရှင်းစင်ကြယ်, မြင့်မြတ်, စကောက်အမှတ်တံဆိပ်, အမှတ်တံဆိပ်, ပြင်သစ်, ဘုရင်စနစ်, ရှေးဟောင်းအထိမ်းအမှတ်, ပန်းပွင့်ဒီဇိုင်း"
1F531,🔱,trident emblem,"ခက်ရင်းခွ, သုံးခွလှံ, နတ်မင်းကြီး၏လက်နက်, တြိသုလ, သန်လျက်, လက်နက်, လှံ, သုံးဂွ, ရေနတ်မင်း, တံခွန်စိုက်တိုင်"
1F4DB,📛,name badge,"အမည်တံဆိပ်, ရင်ထိုးတံဆိပ်, နာမည်ကတ်, ကိုယ်ရေးအချက်အလက်, အမှတ်အသား, ကတ်ပြားချိတ်ဆွဲသည့်တံဆိပ်, ဝန်ထမ်းကတ်, ပလတ်စတစ်ကတ်အိတ်, လည်ဆွဲကတ်, အမှတ်အသားတံဆိပ်"
1F530,🔰,Japanese symbol for beginner,"ဂျပန်အတွေ့အကြုံမရှိသေးသူပြက္ကဒိန်, ဝါကာဘားအမှတ်အသား, ကားမောင်းသင်တန်းသား, အသစ်အသစ်, လေ့လာသူ, အစပြုသူ, သင်္ကေတ, ဝါကာဘား, ဂျပန်စာလေ့လာသူ, အမှတ်အသား"
2B55,⭕,hollow red circle,"အနီရောင်အဝိုင်း, အမှန်ခြစ်, အောင်မြင်, အိုကေ, ဟုတ်တယ်, အမှတ်အသား, ဝိုင်းထားသည်, အဝိုင်းပုံ, အနီရောင်, အရေးကြီးသည်"
2705,✅,check mark button,"အမှန်ခြစ်, ပြီးစီး, ဟုတ်မှန်ကြောင်းအတည်ပြု, သဘောတူ, ခွင့်ပြု, မှန်ကန်သည်, ရွေးချယ်သည်, အောင်မြင်သည်, လက်ခံသည်, စစ်ဆေးပြီး"
2611-FE0F,☑️,check box with check,"အမှန်ခြစ်, အကွက်ထဲမှအမှန်ခြစ်, ရွေးချယ်ပြီး, ဟုတ်ကဲ့, သဘောတူသည်, မှန်ကန်သည်, လက်ခံသည်, အတည်ပြုသည်, သဘောတူညီသည်, စစ်ဆေးပြီးသော်"
2714-FE0F,✔️,check mark,"မှန်တယ်, အတည်ပြုသည်, ဟုတ်တယ်, အောင်မြင်သည်, ပြီးစီးသည်, အမှတ်အသား, သင်္ကေတ, အမှန်ခြစ်, စစ်ဆေးပြီး, လက်ခံသည်"
274C,❌,cross mark,"အမှားခြစ်, ကြက်ခြေခတ်, အမှား, မဟုတ်ပါ, ပယ်ဖျက်, ပယ်ဖျက်ရန်, မှားယွင်းသည်, မလုပ်ဆောင်ပါ, ငြင်းပယ်, အမှားပြချက်"
274E,❎,cross mark button,"မှားယွင်းကြောင်းပြသည့်အမှတ်အသား, ကြက်ခြေခတ်, အမှား, ပယ်ဖျက်, မဟုတ်ပါ, မဟုတ်ဘူး, အမှတ်ခြစ်, ပယ်ဖျက်ရန်, အမှားအယွင်း, မမှန်ကန်ပါ"
27B0,➰,curly loop,"လိမ်ကောက်နေသောအဝိုင်း, အကွေ့အကောက်, ရစ်ပတ်, လှိုင်းတွန့်, လိမ်နေသည်, လိပ်ခဲပတ်ခဲ, ခွေလိပ်နေခြင်း, လှိုင်းတွန့်ကောက်, ဝိုင်းစက်သောကောက်ကြောင်း, နွေဦးသစ်ပင်ကဲ့သို့ကောက်ခြင်း"
27BF,➿,double curly loop,"အကွေ့အကောက်, အလိပ်, လှိုင်းတွန့်, ရစ်ပတ်, ကြိုးချည်, ပတ်ချာလည်, ရစ်ခွေ, လိပ်ခွေ, ကွေးညွတ်, တွန့်လိပ်ညှပ်နေသော"
303D-FE0F,〽️,part alternation mark,"ဂျပန်ဂီတအမှတ်အသား, သီချင်းအစမှတ်, အဆိုအပိုင်းအစ, အမ်အက္ခရာပုံစံ, ရိုလာကိုစတာပုံစံ, တေးဂီတ, တူရိယာ, အဆိုတော်, ဂီတသင်္ကေတ, အသံအနိမ့်အမြင့်​အမှတ်အသား"
2733-FE0F,✳️,eight-spoked asterisk,"ကြယ်ပွင့်, ရှစ်တန်းပါသောကြယ်ပွင့်, အမှတ်အသား, သင်္ကေတ, မှတ်ချက်, ကြယ်ပွင့်သင်္ကေတ, အလင်းတန်းရှစ်ခုပါသောကြယ်, အမှတ်အသားသင်္ကေတ, အလှဆင်ကြယ်ပွင့်, စာသားမှတ်ချက်သင်္ကေတ"
2734-FE0F,✴️,eight-pointed star,"ရှစ်မြှောင့်ကြယ်, ဓမ္မစကြာ, အလင်းတန်း, လမ်းညွှန်ကြယ်, အောင်နိမိတ်, လမ်းညွှန်မှု, ကံကောင်းခြင်း, ဓမ္မစက်, ရှစ်မျက်နှာ, အကာအကွယ်"
2747-FE0F,❇️,sparkle,"တောက်ပ, ဝင်းလက်, အသစ်စက်စက်, ပြောင်လက်နေ, အမိုက်စား, လက်လက်ထွေထွေ, အရောင်ထွက်သော, တလက်လက်တောက်ပ, လင်းလက်, ကြည်လင်တောက်ပသော"
00A9-FE0F,©️,copyright,"မူပိုင်ခွင့်, ကူးယူဖော်ပြခွင့်, မှတ်ပုံတင်ပြီးအမှတ်တံဆိပ်, ခွင့်ပြုချက်မရှိဘဲမသုံးရ, မူပိုင်အမှတ်အသား, တံဆိပ်ခတ်နှိပ်ခြင်း, မှတ်ပုံတင်ထားသောတံဆိပ်, အသိအမှတ်ပြုအမှတ်အသား, ကိုယ်ပိုင်အမှတ်အသား, ဥပဒေအရကာကွယ်ထားမှု"
00AE-FE0F,®️,registered,"မှတ်ပုံတင်ပြီးသား, မှတ်ပုံတင်ထားသော, တရားဝင်အသိအမှတ်ပြုထားသော, မူပိုင်ခွင့်တင်ထားသော, အမှတ်တံဆိပ်, ကုန်အမှတ်တံဆိပ်, မူပိုင်ခွင့်, မှတ်ပုံတင်, တရားဝင်, အသိအမှတ်ပြု"
2122-FE0F,™️,trade mark,"ကုန်အမှတ်တံဆိပ်, မှတ်ပုံတင်ပြီးသားအမှတ်တံဆိပ်, အသိအမှတ်ပြုတံဆိပ်, တရားဝင်အမှတ်တံဆိပ်, လိုဂို, ကုန်သွယ်အမှတ်တံဆိပ်, မူပိုင်ခွင့်အမှတ်တံဆိပ်, စီးပွားရေးတံဆိပ်, ကိုယ်ပိုင်အမှတ်တံဆိပ်, အမှတ်အသားတံဆိပ်"
